Region,County,Title,Description,Latitude,Longitude,Tags 1,Tags 2,Website URL,Photo URL,Location
Hudson Valley,Orange County,United States Military Academy at West Point,"Nat'l Historic Site. America's premier leadership institution, founded in 1802. Home of the U.S. Corps of Cadets. Guided bus tours. Gift Shop. Museum. Concerts and special events.",41.333462300000001,-73.985578799999999,History & Culture|Path Through History,Cemetaries|Historic sites|Military history|Presidential sites,http://www.usma.edu,http://iloveny.com/d3k/mem/Generic/3706/4147.jpg,"(41.333462300000001, -73.985578799999999)"
Hudson Valley,Orange County,Wallkill (Town of) Golf Course,"18 hole championship couse. Lessons, driving range and locker rooms available. Full dining and catering facilities.",41.5121343,-74.407657299999997,Land Adventures,Golf Private,,,"(41.5121343, -74.407657299999997)"
Hudson Valley,Orange County,Warwick County Park,"Hiking, picnicking, playing fields and golf.",41.252893200000003,-74.321886399999997,Nature,,,,"(41.252893200000003, -74.321886399999997)"
Hudson Valley,Orange County,Warwick Drive-In Theatre,"Triple features shown on three big screens. Open nightly, featuring a park-like, grassy setting on 11 acres of farmland, first-run movies and home-cooked food.",41.313343000000003,-74.340008999999995,Amusements,Family entertainment,http://webusers.warwick.net/~u1006131/driveinmovie/,,"(41.313343000000003, -74.340008999999995)"
Hudson Valley,Orange County,Warwick Valley Winery and Distillery,"Blend the high quality standards of a European chateau, the freshness of a local farm and the casual and friendly atmosphere of a favorite pub.  The result: Warwick Valley Winery & Distillery.  Started in 1994, the wines, ciders and distilled spirits makes us a unique gem in the picturesque Hudson Valley.  We offer much more than just the name suggests.  Complete with its gourmet cafe, it is a destination everyone will enjoy.",41.291342999999998,-74.439318999999998,Local food and drinks,Specialties|Wineries,http://www.wvwinery.com,,"(41.291342999999998, -74.439318999999998)"
Hudson Valley,Orange County,Washington's Headquarters State Historic Site,"Washington's headquarters, 1782-1783. Tour the fieldstone farmhouse and museum building overlooking the Hudson River.  Birthplace of the Badge of Military Merit, forerunner of the Purple Heart. Our nation's first public historic site.",41.498362,-74.010856899999993,History & Culture|Museums,Historic sites|Historical|Historical museums|History & Culture|Military history|Presidential sites,http://www.nysparks.com,,"(41.498362, -74.010856899999993)"
Hudson Valley,Orange County,West End Beach,"Public swimming, fishing, softball field and playground. Delaware River access for boats.",41.377602000000003,-74.703522000000007,Water Adventures,Beaches,,,"(41.377602000000003, -74.703522000000007)"
Hudson Valley,Orange County,West Point Golf Course,"18 hole, par 71. Practice green with pitching and chipping space. Lessons, pro shop, snack bar.",41.391694399999999,-73.958752700000005,Land Adventures,Golf Private,,,"(41.391694399999999, -73.958752700000005)"
Hudson Valley,Orange County,West Point Museum,Exhibits on the history of West Point and Corps of Cadets. Small and large weapons gallery.,41.375985,-73.962890999999999,History & Culture,Military history,http://www.usma.edu,http://iloveny.com/d3k/mem/Generic/3822/1203.jpg,"(41.375985, -73.962890999999999)"
Hudson Valley,Orange County,West Point Tours,"Entertaining, personalized tours of the United States Military Academy by professional guides. Walk the paths of generals and presidents.",41.373521400000001,-73.963892700000002,History & Culture|Tour Operators|Tours & Excursions,Military history|Tour operators|Walking tours,http://www.westpointtours.com,,"(41.373521400000001, -73.963892700000002)"
Hudson Valley,Orange County,White Feather Organic Farm,"Working organic vegetable farm and roadside stand. Fresh picked organic salad greens, tomatoes and sweet corn. Local fruits and cider.",41.616580300000003,-74.330072900000005,Local food and drinks,Farmer's markets,,,"(41.616580300000003, -74.330072900000005)"
Hudson Valley,Orange County,William J. Jenack Auctioneers,"Featuring fine art, antiques, jewelry, accessories and collectibles. Call for monthly sale dates.",41.3181145,-74.284474099999997,Shopping,Specialty Shopping,http://www.jenack.com,,"(41.3181145, -74.284474099999997)"
Hudson Valley,Orange County,Willow Point Marina,"Dock space, refreshment stand, picnic area and launching ramp.",41.219437999999997,-74.303803299999998,Water Adventures,Marinas,,,"(41.219437999999997, -74.303803299999998)"
Hudson Valley,Orange County,Winding Hills Golf Course,"18 hole executive course open to the public.  Situated on 85 wooded acres.  Natural wetlands, flower gardens and stone walls create a beautiful backdrop for your golf round.",41.525548000000001,-74.279038,Land Adventures,Golf Private,http://www.windinghillsgolfcourse.com,,"(41.525548000000001, -74.279038)"
Hudson Valley,Orange County,Winding Hills Park,"Camping for tents, trailers and motor homes up to 29-ft. Hot showers, flush toilets, electric hookups. Boating, fishing, picnicking, nature/hiking trails. Snowmobiling, ice skating.",41.531427000000001,-74.254958999999999,Camping|Snow Adventures,Public Campgrounds|Skating|Skiing (XC),,,"(41.531427000000001, -74.254958999999999)"
Hudson Valley,Orange County,Woodbury Common Premium Outlets,Visit the world's largest collection of luxury designer and name brand outlets offering everyday savings of 25% to 65%. Find a collection of 220 fabulous stores.,41.326895,-74.122749999999996,Shopping,Malls & Outlets|Shopping,http://www.premiumoutlets.com,http://iloveny.com/d3k/mem/Generic/3893/4140.jpg,"(41.326895, -74.122749999999996)"
Hudson Valley,Orange County,Woodbury Historical Society & Cemetery of the Highlands,1923 as a memorial home of Charles E. Rushmore for whom Mount Rushmore was named. Historical collection and family burial site.,41.327418000000002,-73.462371000000005,History & Culture,Historic sites,,,"(41.327418000000002, -73.462371000000005)"
Hudson Valley,Orange County,Wright Family Farm,"U-pick and roadside. Strawberries, seasonal vegetable, pumpkins and Christmas trees. Hay rides.Corn maze Sept-Oct.",41.288691,-74.300152999999995,Local food and drinks,Farmer's markets|You-pick,http://www.wrightfamilyfarm.com,,"(41.288691, -74.300152999999995)"
Greater Niagara,Orleans County,"Another Time, Another Place","Browse & shop in a century old building for antiques, local artisans, candles, Crabtree + Evelyn – many unique gift ideas.  Lily’s Tea Room offers lunch, teas & espresso drinks.",43.207327900000003,-78.325627999999995,Shopping,Antiques,http://www.anothertime-anotherplace.com/,,"(43.207327900000003, -78.325627999999995)"
Greater Niagara,Orleans County,Bertsch's Good Earth Market,"Seasonal produce flower & vegetable plants. Lawn ornaments, furniture & gazebo's.",43.260749199999999,-78.193224599999994,Local food and drinks,Farmer's markets,,,"(43.260749199999999, -78.193224599999994)"
Greater Niagara,Orleans County,Brandon Baker Farms,"Western NY Pheasant Hunting Plus on 500 acres, ‘Better Than Kansas’.  The stories you remember your grandad telling you about ‘back then’ are available for you to tell ‘about now’.",43.260762800000002,-78.193224299999997,Water Adventures,Fishing,http://www.brandonbakerfarms.com,,"(43.260762800000002, -78.193224299999997)"
Greater Niagara,Orleans County,Brown's Berry Patch,"Farm market, gift shop, snack bar. U-pick berries, apples, pumpkins. Children's barnyard adventure. Fall events.",43.353685900000002,-78.198364499999997,Local food and drinks|Shopping,Farmer's markets|Specialty Shopping|You-pick,http://www.brownsberrypatch.com,,"(43.353685900000002, -78.198364499999997)"
Greater Niagara,Orleans County,Buc-A-Roo Charters,Lake Ontario Charter sport fishing for trout & salmon. 25 years experience.,43.323207199999999,-78.190892700000006,Water Adventures,Fishing,http://www.bucaroocharters.com,,"(43.323207199999999, -78.190892700000006)"
Greater Niagara,Orleans County,Captain's Cove Resort & Marina,"Motel 8 rms w/ kitchens & 2 dbl beds, 6 rms w/2 sgl beds refrigerator, pavilion w/cooking grills, tackle shop, marina, boat rentals and charter fishing trips arranged.",43.351405100000001,-78.192072600000003,Hotels & Motels|Shopping|Water Adventures,Fishing|Hotels & Motels|Marinas|Motorboat rentals|Specialty Shopping,http://www.fishcaptainscove.com,,"(43.351405100000001, -78.192072600000003)"
Greater Niagara,Orleans County,Cobblestone Museum,"Nat'l Historic Landmark. Circa 1800's cobblestone buildings: church, house, school, blacksmith, print, harness shops, farm tools.  Group tours upon request anytime.",43.286787699999998,-78.191958799999995,History & Culture|Path Through History,Historical villages,http://www.cobblestonemuseum.org,,"(43.286787699999998, -78.191958799999995)"
Greater Niagara,Orleans County,Courthouse Square Historic District,"National Register of Historic Places. 1858 Greek Revival style dome county courthouse, 1882 county clerk's building, several churches.",43.245188900000002,-78.193769000000003,History & Culture,Historic sites,http://www.orleansny.com/tourism/stroll.htm,,"(43.245188900000002, -78.193769000000003)"
Greater Niagara,Orleans County,Day in the Country Group Tour At Medina Stone Farm,"Medina Railroad Museum tour, Apple Orchard Inn luncheon, `OneSong' entertainment & Jantzi's Bushel `n Peck Country Market stop all near the Erie Canal.",43.224588699999998,-78.390371599999995,Tours & Excursions,,http://www.medinastonefarm.com,,"(43.224588699999998, -78.390371599999995)"
Greater Niagara,Orleans County,Erie Canal Culvert,Tunnel allowing motorists to drive under the Erie Canal. Listed in Ripley's Believe It or Not!,43.240904,-78.340474,History & Culture,Historic sites,http://www.orleanscountytourism.com/history/history.htm,,"(43.240904, -78.340474)"
Greater Niagara,Orleans County,Flyway Farm,"Come and see maple sap gathered from the trees, turned into syrup, sugar, candy and cream during late February and March. Pride of NY maple products available year round.",43.158074900000003,-78.419145999999998,Animals|Local food and drinks,Farm Visits,http://maplesunday.com,,"(43.158074900000003, -78.419145999999998)"
Greater Niagara,Orleans County,Forrestel Farm Hunting Preserve,"Field hunt for pheasants, ducks, chukar and quail.",43.220058299999998,-78.386968499999995,Water Adventures,Fishing,http://www.forrestel.com/fieldAndStream.shtml,,"(43.220058299999998, -78.386968499999995)"
Greater Niagara,Orleans County,Garden View Llamas,Enjoy the beautiful llamas by the Erie Canal in a wonderful country setting.,43.220058299999998,-78.386968499999995,Animals,,http://www.gardenviewBandB.com,,"(43.220058299999998, -78.386968499999995)"
Greater Niagara,Orleans County,Harbour Pointe Golf Course,"18 holes along the beautiful Oak Orchard River gorge with rolling terrain offering a challenging & picturesque course with large clubhouse, driving range and putting green.",43.345598000000003,-78.1940709,Land Adventures,Golf Private,,,"(43.345598000000003, -78.1940709)"
Greater Niagara,Orleans County,Hickory Ridge Golf and Country Club,18 hole challenging and fun course with variety and great greens in beautiful surroundings & beautiful banquet room with large fire place & giant windows.,43.234453999999999,-78.089708999999999,Land Adventures,Golf Private,http://www.hickoryridgegolfandcountryclub.com,,"(43.234453999999999, -78.089708999999999)"
Greater Niagara,Orleans County,Historical Museum Tours,Visit wonderful 1841 museum building. Collection offers a glimpse of what life in area was like in the 19th century. 1st & 3 Sunday.,43.221361999999999,-78.389345000000006,History & Culture,Historic sites,http://www.medina-ny.com/historical,,"(43.221361999999999, -78.389345000000006)"
Greater Niagara,Orleans County,Hurd Orchards,"Farm market, 42 varieties of apples, scheduled lunches, tastings, flavored vinegars, preserves and baked goods.",43.275044999999999,-78.050631899999999,Local food and drinks,Farmer's markets,http://www.hurdorchards.com,,"(43.275044999999999, -78.050631899999999)"
Greater Niagara,Orleans County,"Jeddo Mills Co, 1858","Step into our historic mill for a large selection of quality antiques, collectibles, primitives, folk art and much more.",43.220058299999998,-78.386968499999995,History & Culture|Shopping,Antiques|History & Culture,,,"(43.220058299999998, -78.386968499999995)"
Greater Niagara,Orleans County,J - Team Charters,Lake Ontario sportfishing charter services.  Challenging and exciting fishing trips for trophy trout and salmon with 25 years of experience.  We take pride in giving you our best!,43.367550999999999,-78.191355000000001,Water Adventures,Fishing,http://www.orleanscountytourism.com,,"(43.367550999999999, -78.191355000000001)"
Greater Niagara,Orleans County,Leonard Oakes Estate Winery,"Handcrafted Wines & Sparkling ciders, farm market, gift shop and bakery.  Local products and produce.",43.262717000000002,-78.436788000000007,Shopping,,http://www.oakeswinery.com,,"(43.262717000000002, -78.436788000000007)"
Greater Niagara,Orleans County,Let It Ride Charter,"Charter fishing service on Lake Ontario at Point Breeze, Oak Orchard Harbor, for brown, lake & steelhead trout, atlantic, coho, & chinook salmon. Call for best season & price.",43.364763000000004,-78.191136,Water Adventures,Fishing,,,"(43.364763000000004, -78.191136)"
Greater Niagara,Orleans County,Lily's Tea Room,"Relax, enjoy & rejuvenate In Another Time, Another Place!  Different teas w/scones, tea breads, fruit or gourmet lunches.  Browse collection of tea items: socks, infusers, loose teas, cups & pots.",43.207327900000003,-78.325627999999995,Shopping,Country store,http://www.anothertime-anotherplace.com/services2.htm,,"(43.207327900000003, -78.325627999999995)"
Greater Niagara,Orleans County,Lure-Um Charters,Fishing charter service for trout & salmon operating out of Point Breeze on Lake Ontario.  5 & 8 hour trips,43.367550999999999,-78.191355000000001,Water Adventures,Fishing,http://www.lureum.com,,"(43.367550999999999, -78.191355000000001)"
Greater Niagara,Orleans County,LynOaken Farms,"Farm Market, gift shop & bakery.  Local products and produce. Year round apples.",43.262717000000002,-78.436788000000007,Shopping,Specialty Shopping,http://www.lynoakenfarms.com,,"(43.262717000000002, -78.436788000000007)"
Greater Niagara,Orleans County,Maple Weekend,"Join us for a taste & tour.  5th generation family farm, maple tasting, demonstrations & stories are fun and educational for 'kids of all ages'.  Maple products sold year round.",43.200620000000001,-78.028357999999997,Local food and drinks,,http://www.maplesunday.com,,"(43.200620000000001, -78.028357999999997)"
Greater Niagara,Orleans County,Medina Historical Society Museum,"Collection of Annals and Relics of WNY, Village of Medina and townships of Ridgeway and Shelby. The 1841 house is filled with history.",43.221361999999999,-78.389345000000006,Museums,Historical,http://www.medina-ny.com/historical/facility.html,,"(43.221361999999999, -78.389345000000006)"
Greater Niagara,Orleans County,Medina Railroad Museum,"Largest railroad depot museum in NY, former NYC & HRRR freight depot.  2 hour train excursions near Historic Erie Canal.",43.218330100000003,-78.388926900000001,History & Culture|Path Through History|Tours & Excursions,Historic sites|Train,http://www.railroadmuseum.net,,"(43.218330100000003, -78.388926900000001)"
Greater Niagara,Orleans County,Mount Albion Cemetery,"Nat'l Register of Historic Places. 100 acres of 30,000 grave sites. Maintained by Village of Albion. Yearly fall tour.",43.240748400000001,-78.207668100000006,History & Culture,Cemetaries|Historic sites,,,"(43.240748400000001, -78.207668100000006)"
Greater Niagara,Orleans County,Mt. Albion Cemetery Free Tour,"Walking tour of National Historic site.  General introduction at main gate, a different section toured each month. The 3rd Sun each month in season.",43.241837500000003,-78.1504063,History & Culture,Cemetaries,,,"(43.241837500000003, -78.1504063)"
Greater Niagara,Orleans County,Murray-Holley Historical Society,"Restored 1907 RR depot, housing local historical artifacts and research collection.",43.226448599999998,-78.026682600000001,History & Culture,Historic sites,,,"(43.226448599999998, -78.026682600000001)"
Greater Niagara,Orleans County,Oak Orchard Canoe & Kayak Experts,"Canoeing and kayaking on Oak Orchard River. Lessons, rentals and accessories, shuttle service.",43.311269199999998,-78.251187400000006,Water Adventures,Kayaking / Canoeing,http://www.oakorchardcanoe.com/rentals.htm,,"(43.311269199999998, -78.251187400000006)"
Greater Niagara,Orleans County,Oak Orchard Gallery,"A peaceful atmosphere is provided in this country setting.  A 20’x 30’ studio filled with Carol Culhane’s original art work, prints, painted glassware, china and many gift items.",43.293387699999997,-78.192787199999998,Museums|Shopping,Art & Culture Museums|Arts & Crafts,http://www.justmeart.com,,"(43.293387699999997, -78.192787199999998)"
Greater Niagara,Orleans County,Oak Orchard Harbor,"Gorge, carved by the Oak Orchard River, provides a scenic backdrop for a full service port.",43.3278362,-78.135297199999997,Nature,,http://www.orleansny.com/tourism,,"(43.3278362, -78.135297199999997)"
Greater Niagara,Orleans County,Oak Orchard State Marine Park,3 mi E of Lakeside Beach State Park. Boat launch facility on Lake Ontario with fishing access and picnic areas.,43.360602299999996,-78.233943600000003,Water Adventures,Fishing|Marinas,http://www.nysparks.com,,"(43.360602299999996, -78.233943600000003)"
Greater Niagara,Orleans County,Orchard Express Train Rides @ Watt Farm Country Market,Colorfully painted Orchard Express travels 100 acre orchard stopping to pick seasonal fruit. Narrated ride educates on operation of modern orchards.   .,43.2660342,-78.192844800000003,Tours & Excursions,Train,http://www.wattfarms.com,,"(43.2660342, -78.192844800000003)"
Greater Niagara,Orleans County,Orleans County Marine Park,"11 acre manicured county park on Oak Orchard River. Picnic area, pavilion, scheduled concerts, playground, fishing & boat docks, launch, showers and a scenic overlook.",43.3643535,-78.190072799999996,Nature|Water Adventures,Marinas|Nature,http://www.orleanscountytourism.com,,"(43.3643535, -78.190072799999996)"
Greater Niagara,Orleans County,"Orleans Outdoor, Lodging & Fly Shop","Always accommodating to sporting anglers. Full service fly shop, Great Lakes tributary tackle provider & lodging establishment. NYS licensed outdoor guide svc available & charters.",43.327590000000001,-78.191022000000004,Shopping|Vacation Rentals|Water Adventures,Fishing|Specialty Shopping|Vacation Rentals,http://www.orleansoutdoor.com,,"(43.327590000000001, -78.191022000000004)"
Greater Niagara,Orleans County,Partyka Farms,"Seasonal produce, cider, bird seed, ice cream, playground, lunch & dinner grill, green houses.",43.317522599999997,-77.9952234,Local food and drinks,Farmer's markets|Local food and drinks,,,"(43.317522599999997, -77.9952234)"
Greater Niagara,Orleans County,Red Oak Golf Range,"Bent grass tees, gorgeous target greens & putting green lend a country club ambience, sheltered pads, lessons, club memberships and beverages available",43.264961,-78.012361999999996,Land Adventures,Golf Private,http://www.redoakgolf.com,,"(43.264961, -78.012361999999996)"
Greater Niagara,Orleans County,"Release Charter Service, The",Lake Ontario fishing charters.,43.305819999999997,-78.1917969,Water Adventures,Fishing,,,"(43.305819999999997, -78.1917969)"
Greater Niagara,Orleans County,Ricci Meadows Golf Course,"No tee time necessary, easy to walk. Snowmobilers welcomed.",43.322814000000001,-78.257382800000002,Land Adventures,Golf Private,,,"(43.322814000000001, -78.257382800000002)"
Greater Niagara,Orleans County,Roberts Farm Market,"Homegrown produce, apples, cider, vegetables, flower plants, herbs, gardening supplies, strawberries, pumpkins and christmas trees.",43.205373999999999,-78.401886000000005,Local food and drinks,Farmer's markets|Local food and drinks,,,"(43.205373999999999, -78.401886000000005)"
Greater Niagara,Orleans County,The Marcy Downey Dinner Cabaret @ Tillman's Village Inn,Unique group tour matinee package offers exciting live cabaret show by talented professional singer following a fabulous dinner. Songs & comedy will leave you smiling!,43.286786900000003,-78.191829999999996,Amusements,,http://www.marcydowney.com,,"(43.286786900000003, -78.191829999999996)"
Greater Niagara,Orleans County,Train Excursions at Medina Railroad Museum,"Traveling from Medina to Lockport, scenic tour, with entertainment along the original Erie Canal, view canal locks, visit museum. Reservations.",43.218330100000003,-78.388926900000001,Tours & Excursions,Train,http://www.railroadmuseum.net,,"(43.218330100000003, -78.388926900000001)"
Greater Niagara,Orleans County,U-Betcha Charters,Lake Ontario sportfishing for trophy trout and salmon. USCG Licensed and inspected.,43.3278362,-78.135297199999997,Water Adventures,Fishing,,,"(43.3278362, -78.135297199999997)"
Greater Niagara,Orleans County,Watt Farms Country Market & Gift Shop,"Farm market, 3,000 sq ft gift shop, playground, u-pick fruit. Colorfully painted 90 ft, 70 passenger educational orchard train rides Sat & Sun July-Oct. Near Erie Canal.",43.2660342,-78.192844800000003,Local food and drinks|Shopping|Tours & Excursions,Country store|Farmer's markets|Train|You-pick,http://www.wattfarms.com,,"(43.2660342, -78.192844800000003)"
Greater Niagara,Orleans County,White Birch Golf Course,"Par 3 course nestled in a grove of birch trees. Clubhouse, lounge.",43.340905499999998,-78.388587200000003,Land Adventures,Golf Private,,,"(43.340905499999998, -78.388587200000003)"
Greater Niagara,Orleans County,"Wiley's Riverside Marina, LLC","Deep water slips located in a stretch of the Oak Orchard River.  Large, clean bath house, park-like setting.  Marine repair, parts & supplies.",43.357713400000002,-78.190674099999995,Water Adventures,Marinas,http://home.rochester.rr.com/wileysmarina,,"(43.357713400000002, -78.190674099999995)"
1000 Islands-Seaway,Oswego County,AAA Paintball Park,"Nitrogen, compressed air and CO-2 refills; fort, islands, western town; catering facilities, store and snack bar.",43.3369499,-75.871862199999995,Land Adventures,Paintball,http://www.aaapaintballpark.com,,"(43.3369499, -75.871862199999995)"
1000 Islands-Seaway,Oswego County,Ace Charters,"Lake Ontario fishing charters for trophy Trout and Salmon! We are family oriented, offer
reasonable rates, and we’ll customize a trip just for you.",43.4597707,-76.504562199999995,Water Adventures,Fishing,http://www.acecharters.com,,"(43.4597707, -76.504562199999995)"
1000 Islands-Seaway,Oswego County,"Age of Invention Museum, The","Industrial age artifacts and photographs of boat building, knifework, farming, and innovative machinery and products built or invented in Phoenix.",43.228676,-76.296439000000007,Museums,Historical,,,"(43.228676, -76.296439000000007)"
1000 Islands-Seaway,Oswego County,"All Seasons Sports, Inc.","Full line of lake & river tackle, hunting supplies, ammunition, fishing and hunting licenses, live bait, rod and wader rentals & guide service.",43.554321999999999,-76.111712499999996,Water Adventures,Fishing,,,"(43.554321999999999, -76.111712499999996)"
1000 Islands-Seaway,Oswego County,Amboy 4H Environmental Education Center,"150 acres of marked trails to hike, cross-country ski or snowshoe.",43.416294100000002,-75.905404500000003,Land Adventures|Snow Adventures,Hiking|Skiing (XC),,,"(43.416294100000002, -75.905404500000003)"
1000 Islands-Seaway,Oswego County,"American Charters, Fishing and Guide Service","Fishing charters 6, 8, & 10 hour, 1-4 people. Bowhunts for whitetail, and guided turkey specializing in salmon, trout, whitetail and turkey.",43.430390099999997,-76.475231300000004,Water Adventures,Fishing,,,"(43.430390099999997, -76.475231300000004)"
1000 Islands-Seaway,Oswego County,Association Island RV Resort & Marina,"RV resort & marina located on Lake Ontario.  100 acres of picturesque islands with miles of shoreline & views for camping. Self-contained units only. Big rigs & boats.  Premium 2 bedroom luxury sunset cottages, sleeps up to 6 people.  Situated on the waterfront with spectacular views of Lake Ontario.  Private veranda.",43.874956500000003,-76.230759000000006,Cabins & Cottages|Camping|Water Adventures,Cabins & Cottages|Marinas|Privately-owned Campgrounds,http://www.associationislandresort.com,,"(43.874956500000003, -76.230759000000006)"
1000 Islands-Seaway,Oswego County,Battle Island State Park,This park derived its name from a battle which took place on a nearby island on the Oswego River in the mid-1700s. Battle Island officially became a state park in 1938. The popular golf course offers golfers magnificent views from a number of its fairways and greens. The park also is used in winter for cross-country skiing.,43.354471599999997,-76.433629300000007,Land Adventures,Golf Public,http://www.nysparks.com,,"(43.354471599999997, -76.433629300000007)"
1000 Islands-Seaway,Oswego County,Bridge House Museum,Historic building on Oswego River Canal contains artifacts depicting the history of the Village of Phoenix and the NYS Barge Canal.,43.228245999999999,-76.299037999999996,Museums,Historical,,,"(43.228245999999999, -76.299037999999996)"
1000 Islands-Seaway,Oswego County,Bristol Hill UC Church,"The simple Federal-style Bristol Hill Church, founded in 1812, built between 1832 and 1835, by a congregation of African-Americans and and European Americans, who stood against the existence of slavery. Major anti-slavery meetings were also held on site.",43.341405899999998,-76.351620699999998,History & Culture,Historic sites|Religious sites,http://www.heritageny.state.ny.us/railroad/sites.cfm?id=88&topic=ur&PageNum_getALLsites=1,,"(43.341405899999998, -76.351620699999998)"
1000 Islands-Seaway,Oswego County,Canal Park Marina,Located on the Oswego Canal,43.320881,-76.415560999999997,Water Adventures,Marinas,,,"(43.320881, -76.415560999999997)"
1000 Islands-Seaway,Oswego County,Cannon's Place Motel,"Charter boat, driftboat, and guide services. Fishing and hunting.",41.328533100000001,-73.060317400000002,Water Adventures,Fishing,http://www.noddin.com/cannon,,"(41.328533100000001, -73.060317400000002)"
1000 Islands-Seaway,Oswego County,Catch 22 Fishing Charters,Lake Ontario sportfishing for salmon and trout. Morning or afternoon charters available.,43.455385,-76.505249000000006,Water Adventures,Fishing,http://www.catch22fishingcharters.com,,"(43.455385, -76.505249000000006)"
1000 Islands-Seaway,Oswego County,Catch the Drift Guide Service,"Driftboat fishing trips on the Oswego and Salmon Rivers, specializing in salmon, steelhead, and brown trout trips.",43.455939899999997,-76.498196199999995,Water Adventures,Fishing,,,"(43.455939899999997, -76.498196199999995)"
1000 Islands-Seaway,Oswego County,"Catfish Creek Fishing Camp, Inc.","Lodging with ramp, dock and cleaning station.  Located in the heart of trout and salmon country, between the Salmon and Oswego Rivers. Lake Ontario is only 300 yards from the dock. Docking facilities (first boat), cleaning station, and boat ramp areincluded.",43.510205900000003,-76.320874000000003,Camping|Water Adventures,Fishing|Privately-owned Campgrounds,http://www.catfishcreek.com/,,"(43.510205900000003, -76.320874000000003)"
1000 Islands-Seaway,Oswego County,Caughdenoy Creek Country Club,"18 holes, 6196 yards, par 72",43.241428999999997,-76.131644499999993,Land Adventures,Golf Private,,,"(43.241428999999997, -76.131644499999993)"
1000 Islands-Seaway,Oswego County,Central Square Railroad Depot,"Fully restored original Ontario & Western Railroad Dept built in 1909.  Exhibits, artifacts, telegraph, antique steam and diesel locomotives, passenger car and caboose.",43.278057400000002,-76.143314099999998,History & Culture,Historic sites,,,"(43.278057400000002, -76.143314099999998)"
1000 Islands-Seaway,Oswego County,Derby Hill Bird Observatory,One of the premier hawk watches in the Northeastern United States.,43.527766999999997,-76.239084000000005,Nature,Birding,http://www.derbyhill.org/DHBO/Welcome.html,,"(43.527766999999997, -76.239084000000005)"
1000 Islands-Seaway,Oswego County,"Double D Charters""""","Specializing in trout, salmon and bass.",43.395524999999999,-76.474129000000005,Water Adventures,Fishing,,,"(43.395524999999999, -76.474129000000005)"
1000 Islands-Seaway,Oswego County,Douglaston Salmon Run,"Limited access fishing, guided stream fishing, guided turkey & deer hunting, and lodging.",43.567013600000003,-76.1277027,Water Adventures,Fishing,http://www.douglastonsalmonrun.com,,"(43.567013600000003, -76.1277027)"
1000 Islands-Seaway,Oswego County,"Elms Golf Course Club, The","Pro shop, lessons, power carts, club rentals, 18 holes, 6039 yards, par 70, cart/club rentals on-site restaurant and lounge.",43.665363499999998,-76.169253999999995,Land Adventures,Golf Private,,,"(43.665363499999998, -76.169253999999995)"
1000 Islands-Seaway,Oswego County,Emerald Crest Golf Course,"18 hole public course, 5435 yards, par 68. Rolling hills, trees and water. Cart/club rentals. Restaurant and bar.",43.359805100000003,-76.280431899999996,Land Adventures,Golf Private,,,"(43.359805100000003, -76.280431899999996)"
1000 Islands-Seaway,Oswego County,Evergreen Hills Golf Club,"9 holes, 2007 yards, par 32, cart/club rentals, bar and restaurant. Lessons available.",43.411583100000001,-76.604543500000005,Land Adventures,Golf Private,,,"(43.411583100000001, -76.604543500000005)"
1000 Islands-Seaway,Oswego County,Fishin Hawk Guide Service,"Driftboat fishing, fly fishing, bait fishing, specializing in salmon, steelhead, brown trout and walleye.",43.4553461,-76.510497299999997,Water Adventures,Fishing,,,"(43.4553461, -76.510497299999997)"
1000 Islands-Seaway,Oswego County,Fish On!  Motel Drift Boat & Charter,"Motel, drift boat guiding, charter boats, fish cleaning station and smokehouse, also tavern and tackle shop.",43.564656900000003,-76.126302899999999,Water Adventures,Fishing,http://www.fishonmotel.com/,,"(43.564656900000003, -76.126302899999999)"
1000 Islands-Seaway,Oswego County,Fort Brewerton/Block House Museum,"Remains of strategic fortification build during the French and Indian War. Native American exhibits, antique tools, Civil and Revolutionary War artifacts displayed in a replica 1789 settlers' home.",43.242451000000003,-76.140848000000005,History & Culture,Military history,http://www.co.oswego.ny.us/tourism/history-art/brew.html,,"(43.242451000000003, -76.140848000000005)"
1000 Islands-Seaway,Oswego County,Fort Ontario State Historic Site,Fort built by the British in 1755 and destroyed by the French in 1756. 1944-46 Holocaust survival camp. Guided tours.,43.462297300000003,-76.506650399999998,History & Culture|Path Through History,Historic sites,http://www.nysparks.com,,"(43.462297300000003, -76.506650399999998)"
1000 Islands-Seaway,Oswego County,"Friends of History in Fulton, NY, Inc.","1861 Italianate style house, on National and NYS Historic Register, local history and genealogy research materials, local history and industrial exhibits including Hunter Arms & L.C. Smith Guns, American Woolen Company and Nestle Co. Narrated tours available.",43.319288999999998,-76.414972000000006,History & Culture,Historic sites,,,"(43.319288999999998, -76.414972000000006)"
1000 Islands-Seaway,Oswego County,Fruit Valley Orchard,"Retail fruit farm with wide variety of fruits, maple syrup, cider and nonalcoholic fruit juices.",43.423814900000004,-76.554191900000006,Local food and drinks|Shopping,Country store|Farmer's markets|You-pick,,,"(43.423814900000004, -76.554191900000006)"
1000 Islands-Seaway,Oswego County,Fulton Speedway,"3/8 mi clay track features small block modified, sportsman, street stock, pure stock.",43.301275699999998,-76.383686900000001,Sports & Gaming,Auto Racetracks,,,"(43.301275699999998, -76.383686900000001)"
